,hidro_level_m1,precip_acumu_sm,hidro_level_sm
2024-01-20 03:00:00,0.98,0.0,6.53
2024-01-20 06:00:00,1.52,0.31,6.59
2024-01-20 09:00:00,2.55,0.0,6.95
2024-01-20 12:00:00,2.25,0.86,7.27
2024-01-20 15:00:00,1.29,6.05,7.43
2024-01-20 18:00:00,1.58,13.46,7.59
2024-01-20 21:00:00,2.68,8.62,7.68
2024-01-21 00:00:00,2.48,0.42,7.68
2024-01-21 03:00:00,1.27,0.0,7.77
2024-01-21 06:00:00,1.13,0.0,8.02
2024-01-21 09:00:00,2.26,0.0,8.3
2024-01-21 12:00:00,2.57,2.4,8.27
2024-01-21 15:00:00,1.67,18.71,8.07
2024-01-21 18:00:00,1.32,0.81,7.86
2024-01-21 21:00:00,2.33,23.95,8.05
2024-01-22 00:00:00,2.75,0.22,8.54
2024-01-22 03:00:00,1.71,0.05,8.67
2024-01-22 06:00:00,1.0,0.0,8.6
2024-01-22 09:00:00,1.86,0.12,8.5
2024-01-22 12:00:00,2.75,4.14,8.23
2024-01-22 15:00:00,2.07,0.0,7.92
2024-01-22 18:00:00,1.23,0.0,7.67
2024-01-22 21:00:00,1.91,0.0,7.53
2024-01-23 00:00:00,2.8,0.0,7.42
2024-01-23 03:00:00,2.11,0.0,7.33
2024-01-23 06:00:00,0.94,0.0,7.34
2024-01-23 09:00:00,1.38,0.19,7.37
2024-01-23 12:00:00,2.65,0.72,7.26
2024-01-23 15:00:00,2.43,0.08,7.1
2024-01-23 18:00:00,1.27,0.0,6.94
2024-01-23 21:00:00,1.46,0.0,6.83
2024-01-24 00:00:00,2.67,0.52,6.77
2024-01-24 03:00:00,2.5,0.0,6.79
2024-01-24 06:00:00,1.09,0.0,6.83
2024-01-24 09:00:00,1.0,0.0,6.87
2024-01-24 12:00:00,2.43,0.72,6.88
2024-01-24 15:00:00,2.76,0.0,6.82
2024-01-24 18:00:00,1.49,0.0,6.72
2024-01-24 21:00:00,1.15,0.0,6.72
2024-01-25 00:00:00,2.43,0.0,6.8
2024-01-25 03:00:00,2.81,1.23,6.85
2024-01-25 06:00:00,1.39,0.09,7.06
2024-01-25 09:00:00,0.75,0.0,7.24
2024-01-25 12:00:00,2.13,0.11,7.29
2024-01-25 15:00:00,2.96,0.0,7.27
2024-01-25 18:00:00,1.8,0.0,7.23
2024-01-25 21:00:00,0.96,0.0,7.22
2024-01-26 00:00:00,2.09,0.0,7.15
2024-01-26 03:00:00,2.96,0.0,7.06
2024-01-26 06:00:00,1.71,0.0,7.14
2024-01-26 09:00:00,0.64,0.09,7.68
2024-01-26 12:00:00,1.73,14.29,7.95
2024-01-26 15:00:00,2.98,0.11,7.79
2024-01-26 18:00:00,2.09,0.0,7.44
2024-01-26 21:00:00,0.88,0.37,7.17
2024-01-27 00:00:00,1.72,0.0,7.17
2024-01-27 03:00:00,2.93,0.0,7.39
2024-01-27 06:00:00,2.06,0.41,7.43
2024-01-27 09:00:00,0.63,0.0,7.43
2024-01-27 12:00:00,1.38,0.0,7.5
2024-01-27 15:00:00,2.93,0.0,7.53
2024-01-27 18:00:00,2.43,0.0,7.54
2024-01-27 21:00:00,1.01,0.0,7.49
2024-01-28 00:00:00,1.41,0.0,7.28
2024-01-28 03:00:00,2.85,0.0,7.01
2024-01-28 06:00:00,2.39,0.0,6.86
2024-01-28 09:00:00,0.82,20.12,6.85
2024-01-28 12:00:00,1.12,0.0,6.89
2024-01-28 15:00:00,2.76,0.0,6.89
2024-01-28 18:00:00,2.72,0.0,6.8
2024-01-28 21:00:00,1.2,0.0,6.66
2024-01-29 00:00:00,1.17,0.0,6.59
2024-01-29 03:00:00,2.66,0.0,6.53
2024-01-29 06:00:00,2.66,0.0,6.48
2024-01-29 09:00:00,1.11,1.12,6.46
2024-01-29 12:00:00,1.0,0.63,6.42
2024-01-29 15:00:00,2.58,1.13,6.34
2024-01-29 18:00:00,2.92,5.38,6.33
2024-01-29 21:00:00,1.51,5.33,6.56
2024-01-30 00:00:00,1.09,4.24,6.83
2024-01-30 03:00:00,2.41,25.39,7.09
2024-01-30 06:00:00,2.81,22.79,7.33
2024-01-30 09:00:00,1.43,21.59,7.6
2024-01-30 12:00:00,0.99,0.16,7.98
2024-01-30 15:00:00,2.35,0.23,8.07
2024-01-30 18:00:00,2.99,0.0,7.92
2024-01-30 21:00:00,1.78,0.0,7.69
2024-01-31 00:00:00,0.99,0.0,7.48
2024-01-31 03:00:00,2.06,0.0,7.41
2024-01-31 06:00:00,2.79,0.2,7.45
2024-01-31 09:00:00,1.69,0.0,7.51
2024-01-31 12:00:00,0.9,0.49,7.5
2024-01-31 15:00:00,1.95,0.36,7.43
2024-01-31 18:00:00,2.94,23.17,7.3
2024-01-31 21:00:00,2.03,8.69,7.13
2024-02-01 00:00:00,0.99,0.09,6.96
2024-02-01 03:00:00,1.7,0.07,6.8
2024-02-01 06:00:00,2.65,0.0,6.67
2024-02-01 09:00:00,1.97,0.06,6.58
2024-02-01 12:00:00,1.02,0.86,6.49
2024-02-01 15:00:00,1.68,0.0,6.43
2024-02-01 18:00:00,2.78,0.0,6.35
2024-02-01 21:00:00,2.28,0.0,6.26
2024-02-02 00:00:00,1.12,0.0,6.26
2024-02-02 03:00:00,1.43,0.0,6.46
2024-02-02 06:00:00,2.45,0.91,7.03
2024-02-02 09:00:00,2.16,52.29,7.82
2024-02-02 12:00:00,1.25,0.81,8.31
2024-02-02 15:00:00,1.5,3.83,8.53
2024-02-02 18:00:00,2.56,0.0,8.58
2024-02-02 21:00:00,2.44,0.0,8.46
2024-02-03 00:00:00,1.38,0.0,8.24
2024-02-03 03:00:00,1.25,0.0,8.0
2024-02-03 06:00:00,2.16,0.0,7.78
2024-02-03 09:00:00,2.32,0.2,7.75
2024-02-03 12:00:00,1.48,1.25,7.69
2024-02-03 15:00:00,1.36,0.45,7.52
2024-02-03 18:00:00,2.24,0.0,7.33
2024-02-03 21:00:00,2.52,0.0,7.2
2024-02-04 00:00:00,1.62,0.0,7.09
2024-02-04 03:00:00,1.15,0.0,6.99
2024-02-04 06:00:00,1.83,0.0,7.18
2024-02-04 09:00:00,2.34,0.23,7.72
2024-02-04 12:00:00,1.79,0.19,7.97
2024-02-04 15:00:00,1.33,0.93,7.76
2024-02-04 18:00:00,1.92,0.0,7.45
2024-02-04 21:00:00,2.5,0.0,7.23
2024-02-05 00:00:00,1.94,0.0,7.0
2024-02-05 03:00:00,1.17,0.0,6.93
2024-02-05 06:00:00,1.47,0.0,7.67
2024-02-05 09:00:00,2.22,0.0,8.38
2024-02-05 12:00:00,2.04,1.11,8.7
2024-02-05 15:00:00,1.38,0.08,8.76
2024-02-05 18:00:00,1.58,0.0,8.53
2024-02-05 21:00:00,2.38,0.0,8.07
2024-02-06 00:00:00,2.28,0.0,7.64
2024-02-06 03:00:00,1.34,0.0,7.39
2024-02-06 06:00:00,1.15,0.0,7.39
2024-02-06 09:00:00,2.02,0.06,7.32
2024-02-06 12:00:00,2.33,13.3,7.19
2024-02-06 15:00:00,1.62,0.0,7.11
2024-02-06 18:00:00,1.3,0.0,7.12
2024-02-06 21:00:00,2.12,0.0,7.34
2024-02-07 00:00:00,2.6,0.0,7.43
2024-02-07 03:00:00,1.72,0.0,7.3
2024-02-07 06:00:00,0.94,7.28,7.22
2024-02-07 09:00:00,1.68,0.62,7.17
2024-02-07 12:00:00,2.57,0.33,7.09
2024-02-07 15:00:00,2.0,0.99,6.97
2024-02-07 18:00:00,1.12,0.0,7.02
2024-02-07 21:00:00,1.75,0.0,7.19
2024-02-08 00:00:00,2.78,0.07,7.14
2024-02-08 03:00:00,2.14,0.0,6.98
2024-02-08 06:00:00,0.83,0.0,6.85
2024-02-08 09:00:00,1.25,0.6,6.75
2024-02-08 12:00:00,2.69,1.12,6.7
2024-02-08 15:00:00,2.54,0.0,6.65
2024-02-08 18:00:00,1.17,0.0,6.58
2024-02-08 21:00:00,1.34,0.0,6.51
2024-02-09 00:00:00,2.78,0.84,6.45
2024-02-09 03:00:00,2.71,0.0,6.41
2024-02-09 06:00:00,1.02,0.0,6.39
2024-02-09 09:00:00,0.84,0.09,6.4
2024-02-09 12:00:00,2.55,1.37,6.38
2024-02-09 15:00:00,3.04,1.11,6.35
2024-02-09 18:00:00,1.44,0.14,6.28
2024-02-09 21:00:00,0.9,0.0,6.22
2024-02-10 00:00:00,2.47,0.0,6.19
2024-02-10 03:00:00,3.15,4.89,6.22
2024-02-10 06:00:00,1.41,0.11,6.25
2024-02-10 09:00:00,0.41,0.89,6.28
2024-02-10 12:00:00,2.08,0.46,6.24
2024-02-10 15:00:00,3.34,0.72,6.21
2024-02-10 18:00:00,1.89,1.36,6.17
2024-02-10 21:00:00,0.54,6.22,6.14
2024-02-11 00:00:00,1.87,5.51,6.16
2024-02-11 03:00:00,3.32,0.07,6.44
2024-02-11 06:00:00,1.96,0.0,6.91
2024-02-11 09:00:00,0.29,0.5,7.04
2024-02-11 12:00:00,1.51,0.86,7.05
2024-02-11 15:00:00,3.44,0.0,6.93
2024-02-11 18:00:00,2.52,0.0,6.73
2024-02-11 21:00:00,0.57,0.0,6.55
2024-02-12 00:00:00,1.25,0.0,6.44
2024-02-12 03:00:00,3.2,0.17,6.42
2024-02-12 06:00:00,2.56,0.0,6.57
2024-02-12 09:00:00,0.41,0.0,6.73
2024-02-12 12:00:00,0.87,0.72,6.84
2024-02-12 15:00:00,3.16,0.88,7.0
2024-02-12 18:00:00,3.04,0.32,7.19
2024-02-12 21:00:00,0.83,0.0,7.24
2024-02-13 00:00:00,0.69,0.0,7.21
2024-02-13 03:00:00,2.77,0.0,7.14
2024-02-13 06:00:00,2.96,0.06,7.07
2024-02-13 09:00:00,0.86,0.68,7.07
2024-02-13 12:00:00,0.48,0.89,7.08
2024-02-13 15:00:00,2.61,0.01,6.94
2024-02-13 18:00:00,3.34,0.0,6.78
2024-02-13 21:00:00,1.35,0.0,6.63
2024-02-14 00:00:00,0.43,0.06,6.54
2024-02-14 03:00:00,2.15,0.0,6.49
2024-02-14 06:00:00,3.12,0.0,6.51
2024-02-14 09:00:00,1.47,0.58,6.72
2024-02-14 12:00:00,0.42,1.14,6.89
2024-02-14 15:00:00,2.01,0.0,6.87
2024-02-14 18:00:00,3.33,0.0,6.79
2024-02-14 21:00:00,1.95,0.0,6.63
2024-02-15 00:00:00,0.5,0.0,6.46
2024-02-15 03:00:00,1.59,0.0,6.35
2024-02-15 06:00:00,3.0,0.0,6.31
2024-02-15 09:00:00,2.05,0.71,6.25
2024-02-15 12:00:00,0.64,0.48,6.17
2024-02-15 15:00:00,1.49,0.79,6.09
2024-02-15 18:00:00,3.03,0.0,6.04
2024-02-15 21:00:00,2.38,0.0,6.02
2024-02-16 00:00:00,0.77,0.0,6.04
2024-02-16 03:00:00,1.11,0.0,6.18
2024-02-16 06:00:00,2.59,0.0,6.42
2024-02-16 09:00:00,2.46,0.72,6.6
2024-02-16 12:00:00,1.09,0.76,6.81
2024-02-16 15:00:00,1.25,0.2,6.9
2024-02-16 18:00:00,2.72,0.0,6.82
2024-02-16 21:00:00,2.73,0.0,6.63
2024-02-17 00:00:00,1.27,0.0,6.43
2024-02-17 03:00:00,0.95,0.0,6.34
2024-02-17 06:00:00,2.13,0.0,6.31
2024-02-17 09:00:00,2.56,0.49,6.34
2024-02-17 12:00:00,1.54,1.05,6.31
2024-02-17 15:00:00,1.09,0.59,6.23
2024-02-17 18:00:00,2.08,0.68,6.23
2024-02-17 21:00:00,2.63,0.56,6.22
2024-02-18 00:00:00,1.66,0.64,6.23
2024-02-18 03:00:00,0.87,0.0,6.36
2024-02-18 06:00:00,1.58,0.0,6.89
2024-02-18 09:00:00,2.41,0.16,7.19
2024-02-18 12:00:00,1.94,0.01,7.39
2024-02-18 15:00:00,1.17,0.0,7.41
2024-02-18 18:00:00,1.59,0.0,7.28
2024-02-18 21:00:00,2.41,0.5,7.1
2024-02-19 00:00:00,2.06,0.33,7.03
2024-02-19 03:00:00,1.12,0.1,7.05
2024-02-19 06:00:00,1.18,1.9,7.61
2024-02-19 09:00:00,2.07,0.0,8.37
2024-02-19 12:00:00,2.26,0.22,8.45
2024-02-19 15:00:00,1.46,0.16,8.5
2024-02-19 18:00:00,1.27,0.0,8.67
2024-02-19 21:00:00,2.06,1.62,8.64
2024-02-20 00:00:00,2.33,0.36,8.7
2024-02-20 03:00:00,1.46,1.87,8.88
2024-02-20 06:00:00,0.98,0.62,9.12
2024-02-20 09:00:00,1.76,17.87,9.21
2024-02-20 12:00:00,2.37,45.96,9.24
2024-02-20 15:00:00,1.79,0.74,9.24
2024-02-20 18:00:00,1.16,0.0,9.26
2024-02-20 21:00:00,1.75,0.13,9.4
2024-02-21 00:00:00,2.45,0.0,9.66
2024-02-21 03:00:00,1.86,0.0,9.76
2024-02-21 06:00:00,0.94,0.0,9.78
2024-02-21 09:00:00,1.39,0.12,9.72
2024-02-21 12:00:00,2.43,0.38,9.64
2024-02-21 15:00:00,2.2,0.56,9.36
2024-02-21 18:00:00,1.16,0.0,9.08
2024-02-21 21:00:00,1.39,0.0,8.81
2024-02-22 00:00:00,2.49,0.0,8.57
2024-02-22 03:00:00,2.24,0.0,8.37
2024-02-22 06:00:00,0.97,0.0,8.18
2024-02-22 09:00:00,1.03,0.24,8.03
2024-02-22 12:00:00,2.36,0.52,7.88
2024-02-22 15:00:00,2.48,1.1,7.74
2024-02-22 18:00:00,1.27,0.0,7.64
2024-02-22 21:00:00,1.15,0.0,7.63
2024-02-23 00:00:00,2.38,0.0,7.58
2024-02-23 03:00:00,2.62,0.0,7.47
2024-02-23 06:00:00,1.23,0.0,7.37
2024-02-23 09:00:00,0.85,0.57,7.37
2024-02-23 12:00:00,2.19,0.91,7.41
2024-02-23 15:00:00,2.78,0.51,7.45
2024-02-23 18:00:00,1.52,0.0,7.42
2024-02-23 21:00:00,0.87,0.0,7.3
2024-02-24 00:00:00,2.06,0.0,7.09
2024-02-24 03:00:00,2.74,0.0,6.95
2024-02-24 06:00:00,1.45,0.0,6.86
2024-02-24 09:00:00,0.6,2.14,6.83
2024-02-24 12:00:00,1.82,0.14,7.25
2024-02-24 15:00:00,2.86,0.35,7.88
2024-02-24 18:00:00,1.8,0.06,8.11
2024-02-24 21:00:00,0.74,0.0,7.84
2024-02-25 00:00:00,1.72,0.0,7.34
2024-02-25 03:00:00,2.77,0.0,6.96
2024-02-25 06:00:00,1.72,0.0,6.76
2024-02-25 09:00:00,0.52,0.25,6.7
2024-02-25 12:00:00,1.52,0.0,6.67
2024-02-25 15:00:00,2.86,1.22,6.65
2024-02-25 18:00:00,2.04,0.0,6.61
2024-02-25 21:00:00,0.69,0.0,6.53
2024-02-26 00:00:00,1.39,0.0,6.44
2024-02-26 03:00:00,2.72,0.0,6.39
2024-02-26 06:00:00,2.01,0.0,6.36
2024-02-26 09:00:00,0.58,0.88,6.41
2024-02-26 12:00:00,1.25,0.34,6.42
2024-02-26 15:00:00,2.79,0.44,6.42
2024-02-26 18:00:00,2.33,0.0,6.58
2024-02-26 21:00:00,0.79,0.0,6.71
2024-02-27 00:00:00,1.14,0.0,6.57
2024-02-27 03:00:00,2.66,0.0,6.44
2024-02-27 06:00:00,2.32,0.0,6.37
2024-02-27 09:00:00,0.77,0.89,6.37
2024-02-27 12:00:00,1.02,0.0,6.53
2024-02-27 15:00:00,2.69,0.0,6.56
2024-02-27 18:00:00,2.59,0.0,6.51
2024-02-27 21:00:00,0.98,0.0,6.36
2024-02-28 00:00:00,0.93,0.08,6.22
2024-02-28 03:00:00,2.48,0.0,6.13
2024-02-28 06:00:00,2.56,0.0,6.08
2024-02-28 09:00:00,1.01,0.9,6.07
2024-02-28 12:00:00,0.88,1.34,6.32
2024-02-28 15:00:00,2.47,0.25,6.76
2024-02-28 18:00:00,2.75,0.0,7.51
2024-02-28 21:00:00,1.23,0.0,7.7
2024-02-29 00:00:00,0.8,0.0,7.61
2024-02-29 03:00:00,2.17,0.19,7.47
2024-02-29 06:00:00,2.61,0.0,7.22
2024-02-29 09:00:00,1.27,0.17,6.89
2024-02-29 12:00:00,0.81,0.39,6.63
2024-02-29 15:00:00,2.15,0.22,6.49
2024-02-29 18:00:00,2.75,0.0,6.38
2024-02-29 21:00:00,1.45,0.0,6.27
2024-03-01 00:00:00,0.68,2.29,6.19
2024-03-01 03:00:00,1.82,2.63,6.15
2024-03-01 06:00:00,2.56,0.49,6.48
2024-03-01 09:00:00,1.51,1.9,7.22
2024-03-01 12:00:00,0.75,5.66,7.49
2024-03-01 15:00:00,1.82,0.14,7.77
2024-03-01 18:00:00,2.69,0.0,7.9
2024-03-01 21:00:00,1.74,0.0,7.86
2024-03-02 00:00:00,0.72,0.43,7.63
2024-03-02 03:00:00,1.48,0.0,7.35
2024-03-02 06:00:00,2.47,0.0,7.36
2024-03-02 09:00:00,1.84,0.07,8.07
2024-03-02 12:00:00,0.95,0.32,8.39
2024-03-02 15:00:00,1.59,1.03,8.35
2024-03-02 18:00:00,2.58,0.0,7.99
2024-03-02 21:00:00,2.04,0.0,7.63
2024-03-03 00:00:00,0.93,0.0,7.37
2024-03-03 03:00:00,1.21,0.0,7.37
2024-03-03 06:00:00,2.26,0.0,7.75
2024-03-03 09:00:00,2.08,1.0,7.99
2024-03-03 12:00:00,1.15,1.7,7.75
2024-03-03 15:00:00,1.33,0.94,7.5
2024-03-03 18:00:00,2.32,0.0,7.34
2024-03-03 21:00:00,2.25,0.0,7.24
2024-03-04 00:00:00,1.24,0.0,7.21
2024-03-04 03:00:00,1.07,0.0,7.35
2024-03-04 06:00:00,1.97,0.0,7.43
2024-03-04 09:00:00,2.22,0.44,7.29
2024-03-04 12:00:00,1.48,0.76,7.1
2024-03-04 15:00:00,1.22,0.0,6.96
2024-03-04 18:00:00,1.99,0.0,6.87
2024-03-04 21:00:00,2.37,0.0,6.79
2024-03-05 00:00:00,1.59,0.0,6.72
2024-03-05 03:00:00,1.0,0.0,6.71
2024-03-05 06:00:00,1.56,0.0,6.85
2024-03-05 09:00:00,2.22,0.0,7.13
2024-03-05 12:00:00,1.83,0.82,7.12
2024-03-05 15:00:00,1.21,0.01,6.9
2024-03-05 18:00:00,1.6,0.0,6.72
2024-03-05 21:00:00,2.31,0.0,6.58
2024-03-06 00:00:00,1.98,0.0,6.48
2024-03-06 03:00:00,1.12,0.0,6.45
2024-03-06 06:00:00,1.19,0.11,6.43
2024-03-06 09:00:00,2.09,0.05,6.39
2024-03-06 12:00:00,2.22,0.88,6.36
2024-03-06 15:00:00,1.43,20.34,6.32
2024-03-06 18:00:00,1.28,0.0,6.28
2024-03-06 21:00:00,2.15,0.0,6.23
2024-03-07 00:00:00,2.38,0.0,6.17
2024-03-07 03:00:00,1.43,0.0,6.12
2024-03-07 06:00:00,0.92,0.11,6.1
2024-03-07 09:00:00,1.81,0.35,6.1
2024-03-07 12:00:00,2.55,0.15,6.1
2024-03-07 15:00:00,1.8,0.46,6.11
2024-03-07 18:00:00,1.05,0.0,6.08
2024-03-07 21:00:00,1.78,0.07,6.02
2024-03-08 00:00:00,2.67,2.36,5.98
2024-03-08 03:00:00,1.88,8.12,6.03
2024-03-08 06:00:00,0.75,0.11,6.09
2024-03-08 09:00:00,1.39,0.18,6.22
2024-03-08 12:00:00,2.7,0.06,6.46
2024-03-08 15:00:00,2.28,0.88,6.68
2024-03-08 18:00:00,0.92,0.0,6.65
2024-03-08 21:00:00,1.26,0.0,6.66
2024-03-09 00:00:00,2.68,0.0,6.88
2024-03-09 03:00:00,2.41,0.0,6.92
2024-03-09 06:00:00,0.76,0.0,6.89
2024-03-09 09:00:00,0.86,0.19,6.8
2024-03-09 12:00:00,2.62,2.32,6.71
2024-03-09 15:00:00,2.84,2.12,6.61
2024-03-09 18:00:00,1.08,0.87,6.49
2024-03-09 21:00:00,0.73,0.0,6.5
2024-03-10 00:00:00,2.46,0.0,6.55
2024-03-10 03:00:00,2.91,0.0,6.68
2024-03-10 06:00:00,1.09,0.0,6.88
2024-03-10 09:00:00,0.41,0.0,6.95
2024-03-10 12:00:00,2.3,0.74,6.83
2024-03-10 15:00:00,3.29,0.85,6.68
2024-03-10 18:00:00,1.56,0.0,6.53
2024-03-10 21:00:00,0.36,0.0,6.38
2024-03-11 00:00:00,1.95,0.0,6.26
2024-03-11 03:00:00,3.2,0.0,6.25
2024-03-11 06:00:00,1.61,0.0,6.47
2024-03-11 09:00:00,0.15,0.0,6.65
2024-03-11 12:00:00,1.73,0.56,6.65
2024-03-11 15:00:00,3.47,0.01,6.62
2024-03-11 18:00:00,2.13,0.0,6.51
2024-03-11 21:00:00,0.26,0.0,6.32
2024-03-12 00:00:00,1.34,0.25,6.15
2024-03-12 03:00:00,3.23,0.0,6.04
2024-03-12 06:00:00,2.24,0.0,6.01
2024-03-12 09:00:00,0.25,0.06,6.03
2024-03-12 12:00:00,1.14,0.3,6.06
2024-03-12 15:00:00,3.33,0.85,6.06
2024-03-12 18:00:00,2.71,0.0,6.07
2024-03-12 21:00:00,0.46,0.0,6.01
2024-03-13 00:00:00,0.74,0.0,5.97
2024-03-13 03:00:00,2.9,0.0,5.94
2024-03-13 06:00:00,2.79,0.0,5.91
2024-03-13 09:00:00,0.67,3.04,5.89
2024-03-13 12:00:00,0.68,1.14,5.88
2024-03-13 15:00:00,2.91,0.81,5.85
2024-03-13 18:00:00,3.16,0.0,5.82
2024-03-13 21:00:00,0.94,0.0,5.73
2024-03-14 00:00:00,0.43,0.0,5.66
2024-03-14 03:00:00,2.39,0.09,5.61
2024-03-14 06:00:00,3.06,0.0,5.64
2024-03-14 09:00:00,1.25,0.0,5.69
2024-03-14 12:00:00,0.55,1.39,5.76
2024-03-14 15:00:00,2.33,0.12,5.8
2024-03-14 18:00:00,3.27,4.44,5.83
2024-03-14 21:00:00,1.54,1.31,5.78
2024-03-15 00:00:00,0.37,0.6,5.78
2024-03-15 03:00:00,1.79,0.0,6.13
2024-03-15 06:00:00,3.02,2.23,6.38
2024-03-15 09:00:00,1.81,0.0,6.36
2024-03-15 12:00:00,0.64,0.26,6.26
2024-03-15 15:00:00,1.78,1.79,6.1
2024-03-15 18:00:00,3.04,0.14,5.97
2024-03-15 21:00:00,2.02,0.0,5.9
2024-03-16 00:00:00,0.6,0.0,5.85
2024-03-16 03:00:00,1.31,0.0,5.82
2024-03-16 06:00:00,2.68,0.0,5.82
2024-03-16 09:00:00,2.26,0.63,5.92
2024-03-16 12:00:00,1.0,0.72,5.99
2024-03-16 15:00:00,1.36,0.23,5.94
2024-03-16 18:00:00,2.6,0.15,5.82
2024-03-16 21:00:00,2.36,0.0,5.76
2024-03-17 00:00:00,1.02,3.58,5.77
2024-03-17 03:00:00,1.03,0.0,5.88
2024-03-17 06:00:00,2.24,0.0,6.19
2024-03-17 09:00:00,2.47,0.09,7.13
2024-03-17 12:00:00,1.47,0.23,7.61
2024-03-17 15:00:00,1.25,0.0,7.57
2024-03-17 18:00:00,2.17,0.0,7.26
2024-03-17 21:00:00,2.47,0.0,6.92
2024-03-18 00:00:00,1.51,0.0,6.63
2024-03-18 03:00:00,1.02,0.0,6.41
2024-03-18 06:00:00,1.81,0.0,6.26
2024-03-18 09:00:00,2.42,0.0,6.17
2024-03-18 12:00:00,1.85,1.88,6.14
2024-03-18 15:00:00,1.27,0.34,6.4
2024-03-18 18:00:00,1.75,0.0,6.58
2024-03-18 21:00:00,2.37,0.0,6.5
2024-03-19 00:00:00,1.92,0.0,6.4
2024-03-19 03:00:00,1.16,0.0,6.35
2024-03-19 06:00:00,1.4,0.0,6.42
2024-03-19 09:00:00,2.24,0.0,7.26
2024-03-19 12:00:00,2.22,1.07,7.6
2024-03-19 15:00:00,1.48,0.84,7.58
2024-03-19 18:00:00,1.41,0.0,7.46
2024-03-19 21:00:00,2.15,1.95,7.18
2024-03-20 00:00:00,2.23,3.61,6.87
2024-03-20 03:00:00,1.4,0.6,6.98
2024-03-20 06:00:00,1.14,0.0,7.46
2024-03-20 09:00:00,1.98,0.0,7.75
2024-03-20 12:00:00,2.46,0.87,7.71
2024-03-20 15:00:00,1.77,0.0,7.56
2024-03-20 18:00:00,1.21,0.0,7.42
2024-03-20 21:00:00,1.87,0.0,7.29
2024-03-21 00:00:00,2.42,0.0,7.14
2024-03-21 03:00:00,1.72,0.0,6.95
2024-03-21 06:00:00,1.0,0.0,6.86
2024-03-21 09:00:00,1.66,0.0,7.37
2024-03-21 12:00:00,2.53,0.0,7.81
2024-03-21 15:00:00,2.08,1.05,7.79
2024-03-21 18:00:00,1.18,0.0,7.54
2024-03-21 21:00:00,1.57,0.0,7.24
2024-03-22 00:00:00,2.49,0.0,7.03
2024-03-22 03:00:00,2.06,0.0,6.96
2024-03-22 06:00:00,1.03,0.0,7.1
2024-03-22 09:00:00,1.36,0.0,7.21
2024-03-22 12:00:00,2.53,0.0,7.13
2024-03-22 15:00:00,2.39,0.0,7.0
2024-03-22 18:00:00,1.21,0.0,6.84
2024-03-22 21:00:00,1.25,0.0,6.78
2024-03-23 00:00:00,2.42,0.0,6.83
2024-03-23 03:00:00,2.37,0.0,6.78
2024-03-23 06:00:00,1.11,0.0,6.61
2024-03-23 09:00:00,1.06,0.13,6.46
2024-03-23 12:00:00,2.4,0.0,6.33
2024-03-23 15:00:00,2.64,0.0,6.22
2024-03-23 18:00:00,1.32,0.0,6.14
2024-03-23 21:00:00,0.95,0.0,6.09
2024-03-24 00:00:00,2.22,0.0,6.06
2024-03-24 03:00:00,2.63,0.0,6.04
2024-03-24 06:00:00,1.3,0.0,6.0
2024-03-24 09:00:00,0.81,0.27,6.04
2024-03-24 12:00:00,2.17,0.4,6.11
2024-03-24 15:00:00,2.85,0.26,6.09
2024-03-24 18:00:00,1.56,0.0,6.07
2024-03-24 21:00:00,0.78,0.0,6.12
2024-03-25 00:00:00,1.99,0.0,6.17
2024-03-25 03:00:00,2.8,0.0,6.06
2024-03-25 06:00:00,1.58,0.0,5.93
2024-03-25 09:00:00,0.71,0.0,5.87
2024-03-25 12:00:00,1.93,0.93,5.91
2024-03-25 15:00:00,2.98,0.1,6.25
2024-03-25 18:00:00,1.83,0.0,7.01
2024-03-25 21:00:00,0.67,0.0,7.22
2024-03-26 00:00:00,1.69,0.0,7.1
2024-03-26 03:00:00,2.86,0.0,6.66
2024-03-26 06:00:00,1.89,0.0,6.32
2024-03-26 09:00:00,0.71,0.0,6.21
2024-03-26 12:00:00,1.69,0.52,6.33
2024-03-26 15:00:00,2.99,0.0,6.39
2024-03-26 18:00:00,2.1,0.0,6.27
2024-03-26 21:00:00,0.66,0.0,6.16
2024-03-27 00:00:00,1.37,0.0,6.08
2024-03-27 03:00:00,2.81,0.0,5.99
2024-03-27 06:00:00,2.15,0.0,6.05
2024-03-27 09:00:00,0.76,0.29,6.66
2024-03-27 12:00:00,1.41,0.56,6.77
2024-03-27 15:00:00,2.89,0.75,6.56
2024-03-27 18:00:00,2.36,0.0,6.36
2024-03-27 21:00:00,0.76,0.0,6.16
2024-03-28 00:00:00,1.09,0.0,6.0
2024-03-28 03:00:00,2.62,0.0,5.9
2024-03-28 06:00:00,2.39,0.0,5.86
2024-03-28 09:00:00,0.92,0.18,5.82
2024-03-28 12:00:00,1.16,0.1,5.79
2024-03-28 15:00:00,2.73,0.0,5.75
2024-03-28 18:00:00,2.62,0.0,5.72
2024-03-28 21:00:00,0.96,0.0,5.62
2024-03-29 00:00:00,0.9,0.0,5.55
2024-03-29 03:00:00,2.42,0.0,5.55
2024-03-29 06:00:00,2.62,0.0,5.56
2024-03-29 09:00:00,1.19,0.34,5.65
2024-03-29 12:00:00,1.03,0.0,6.4
2024-03-29 15:00:00,2.47,0.0,6.45
2024-03-29 18:00:00,2.78,0.0,6.14
